kepid,kepoi_name,koi_disposition
6047853,K05232.01,FALSE POSITIVE
3459529,K04984.01,FALSE POSITIVE
3532510,K04985.01,FALSE POSITIVE
3542117,K04987.01,FALSE POSITIVE
3542928,K04988.01,FALSE POSITIVE
3545749,K04989.01,FALSE POSITIVE
3546821,K04990.01,FALSE POSITIVE
4946581,K05109.01,FALSE POSITIVE
4996558,K05111.01,FALSE POSITIVE
5006817,K05112.01,FALSE POSITIVE
5008775,K05113.01,FALSE POSITIVE
5015027,K05114.01,FALSE POSITIVE
5016163,K05115.01,FALSE POSITIVE
5024476,K05116.01,FALSE POSITIVE
6058896,K05233.01,FALSE POSITIVE
6062298,K05234.01,FALSE POSITIVE
6065010,K05235.01,FALSE POSITIVE
6116605,K05238.01,FALSE POSITIVE
6118840,K05239.01,FALSE POSITIVE
6129632,K05240.01,FALSE POSITIVE
3554819,K04993.01,FALSE POSITIVE
3555178,K04994.01,FALSE POSITIVE
3632330,K04995.01,FALSE POSITIVE
3641216,K04996.01,FALSE POSITIVE
3644399,K04997.01,FALSE POSITIVE
3644649,K04998.01,FALSE POSITIVE
5032842,K05118.01,FALSE POSITIVE
5037742,K05120.01,FALSE POSITIVE
5039053,K05121.01,FALSE POSITIVE
5080565,K05122.01,FALSE POSITIVE
5091808,K05123.01,FALSE POSITIVE
6139220,K05241.01,FALSE POSITIVE
6143819,K05242.01,FALSE POSITIVE
6145939,K05243.01,FALSE POSITIVE
6149980,K05244.01,FALSE POSITIVE
6195792,K05246.01,FALSE POSITIVE
3646515,K05000.01,FALSE POSITIVE
3730176,K05002.01,FALSE POSITIVE
3755522,K05005.01,FALSE POSITIVE
5105886,K05125.01,FALSE POSITIVE
5113146,K05127.01,FALSE POSITIVE
5130563,K05128.01,FALSE POSITIVE
5131276,K05129.01,FALSE POSITIVE
5174677,K05131.01,FALSE POSITIVE
6205384,K05250.01,FALSE POSITIVE
6205405,K05251.01,FALSE POSITIVE
6206470,K05252.01,FALSE POSITIVE
6263468,K05253.01,FALSE POSITIVE
6277594,K05255.01,FALSE POSITIVE
3763724,K05008.01,FALSE POSITIVE
3836450,K05010.01,FALSE POSITIVE
3836509,K05011.01,FALSE POSITIVE
3836522,K05012.01,FALSE POSITIVE
3846515,K05013.01,FALSE POSITIVE
5179609,K05132.01,FALSE POSITIVE
5181086,K05133.01,FALSE POSITIVE
5192660,K05136.01,FALSE POSITIVE
5193813,K05137.01,FALSE POSITIVE
5199426,K05138.01,FALSE POSITIVE
5211631,K05139.01,FALSE POSITIVE
6281127,K05256.01,FALSE POSITIVE
6285906,K05257.01,FALSE POSITIVE
6287131,K05258.01,FALSE POSITIVE
6289459,K05259.01,FALSE POSITIVE
6289897,K05260.01,FALSE POSITIVE
6290467,K05261.01,FALSE POSITIVE
6342980,K05263.01,FALSE POSITIVE
4150611,K03156.02,FALSE POSITIVE
4150611,K03156.03,FALSE POSITIVE
4909707,K03175.01,FALSE POSITIVE
7919516,K07857.01,FALSE POSITIVE
6850665,K03244.01,FALSE POSITIVE
4948730,K03272.01,FALSE POSITIVE
3848665,K05014.01,FALSE POSITIVE
3848919,K05015.01,FALSE POSITIVE
3848948,K05016.01,FALSE POSITIVE
3852865,K05017.01,FALSE POSITIVE
3854101,K05018.01,FALSE POSITIVE
3858926,K05019.01,FALSE POSITIVE
3859890,K05020.01,FALSE POSITIVE
5213005,K05140.01,FALSE POSITIVE
5213811,K05141.01,FALSE POSITIVE
5260419,K05143.01,FALSE POSITIVE
5262539,K05144.01,FALSE POSITIVE
5263802,K05145.01,FALSE POSITIVE
5265982,K05146.01,FALSE POSITIVE
5271637,K05147.01,FALSE POSITIVE
6347434,K05265.01,FALSE POSITIVE
6363560,K05270.01,FALSE POSITIVE
6364064,K05271.01,FALSE POSITIVE
4936990,K03290.01,FALSE POSITIVE
7130418,K03317.01,FALSE POSITIVE
12208887,K03333.01,FALSE POSITIVE
10711551,K03359.01,FALSE POSITIVE
7919867,K07858.01,FALSE POSITIVE
11081512,K03364.01,FALSE POSITIVE
3867593,K05023.01,FALSE POSITIVE
3941219,K05024.01,FALSE POSITIVE
3953106,K05025.01,FALSE POSITIVE
3953212,K05026.01,FALSE POSITIVE
3962728,K05028.01,FALSE POSITIVE
3965326,K05029.01,FALSE POSITIVE
9265521,K05646.01,FALSE POSITIVE
9268456,K05647.01,FALSE POSITIVE
9271739,K05648.01,FALSE POSITIVE
9274431,K05650.01,FALSE POSITIVE
10189542,K05773.01,FALSE POSITIVE
10191056,K05774.01,FALSE POSITIVE
10201891,K05777.01,FALSE POSITIVE
10208477,K05778.01,FALSE POSITIVE
10222603,K05779.01,FALSE POSITIVE
7581535,K05400.01,FALSE POSITIVE
7592339,K05401.01,FALSE POSITIVE
7598326,K05402.01,FALSE POSITIVE
7599004,K05403.01,FALSE POSITIVE
7618231,K05404.01,FALSE POSITIVE
7619667,K05405.01,FALSE POSITIVE
8507073,K05527.01,FALSE POSITIVE
8509781,K05529.01,FALSE POSITIVE
8510197,K05530.01,FALSE POSITIVE
8516349,K05531.01,FALSE POSITIVE
8542879,K05534.01,FALSE POSITIVE
9306677,K05655.01,FALSE POSITIVE
9357578,K05658.01,FALSE POSITIVE
9362842,K05659.01,FALSE POSITIVE
9368524,K05661.01,FALSE POSITIVE
10227881,K05780.01,FALSE POSITIVE
10266852,K05781.01,FALSE POSITIVE
10292000,K05783.01,FALSE POSITIVE
10319341,K05784.01,FALSE POSITIVE
10320341,K05786.01,FALSE POSITIVE
7658229,K05409.01,FALSE POSITIVE
7674050,K05412.01,FALSE POSITIVE
7700561,K05414.01,FALSE POSITIVE
8546464,K05535.01,FALSE POSITIVE
8547366,K05537.01,FALSE POSITIVE
8547525,K05538.01,FALSE POSITIVE
8548403,K05540.01,FALSE POSITIVE
8552607,K05542.01,FALSE POSITIVE
9390655,K05662.01,FALSE POSITIVE
9394762,K05664.01,FALSE POSITIVE
9402670,K05667.01,FALSE POSITIVE
9402859,K05668.01,FALSE POSITIVE
9407689,K05669.01,FALSE POSITIVE
10356840,K05788.01,FALSE POSITIVE
10399137,K05791.01,FALSE POSITIVE
10416390,K05792.01,FALSE POSITIVE
10419108,K05793.01,FALSE POSITIVE
7701809,K05415.01,FALSE POSITIVE
7743464,K05417.01,FALSE POSITIVE
7747197,K05419.01,FALSE POSITIVE
7750342,K05420.01,FALSE POSITIVE
7751133,K05421.01,FALSE POSITIVE
8560475,K05543.01,FALSE POSITIVE
8561192,K05544.01,FALSE POSITIVE
8575061,K05548.01,FALSE POSITIVE
8612291,K05549.01,FALSE POSITIVE
9412267,K05670.01,FALSE POSITIVE
9418508,K05672.01,FALSE POSITIVE
9449320,K05673.01,FALSE POSITIVE
9451521,K05674.01,FALSE POSITIVE
9455322,K05675.01,FALSE POSITIVE
9455526,K05676.01,FALSE POSITIVE
10480952,K05797.01,FALSE POSITIVE
10547378,K05802.01,FALSE POSITIVE
10548411,K05803.01,FALSE POSITIVE
7762717,K05424.01,FALSE POSITIVE
7800285,K05427.01,FALSE POSITIVE
7804128,K05428.01,FALSE POSITIVE
7809049,K05429.01,FALSE POSITIVE
7811057,K05430.01,FALSE POSITIVE
8622875,K05551.01,FALSE POSITIVE
8655076,K05555.01,FALSE POSITIVE
8671707,K05557.01,FALSE POSITIVE
8676061,K05558.01,FALSE POSITIVE
9457533,K05678.01,FALSE POSITIVE
9463329,K05679.01,FALSE POSITIVE
9474485,K05683.01,FALSE POSITIVE
10551346,K05804.01,FALSE POSITIVE
10556891,K05808.01,FALSE POSITIVE
10579570,K05809.01,FALSE POSITIVE
10591578,K05811.01,FALSE POSITIVE
7819520,K05432.01,FALSE POSITIVE
7837526,K05436.01,FALSE POSITIVE
7884986,K05438.01,FALSE POSITIVE
8677186,K05559.01,FALSE POSITIVE
8678345,K05560.01,FALSE POSITIVE
8682751,K05561.01,FALSE POSITIVE
8715564,K05562.01,FALSE POSITIVE
8718273,K05564.01,FALSE POSITIVE
8737343,K05565.01,FALSE POSITIVE
9489348,K05686.01,FALSE POSITIVE
9517242,K05687.01,FALSE POSITIVE
9543302,K05691.01,FALSE POSITIVE
10799291,K05828.01,FALSE POSITIVE
10817600,K05832.01,FALSE POSITIVE
7885558,K05439.01,FALSE POSITIVE
7900450,K05441.01,FALSE POSITIVE
7900695,K05442.01,FALSE POSITIVE
7900727,K05443.01,FALSE POSITIVE
7902719,K05444.01,FALSE POSITIVE
7916058,K05445.01,FALSE POSITIVE
8742270,K05567.01,FALSE POSITIVE
8747222,K05569.01,FALSE POSITIVE
8766285,K05571.01,FALSE POSITIVE
8812360,K05573.01,FALSE POSITIVE
9579072,K05693.01,FALSE POSITIVE
9591728,K05695.01,FALSE POSITIVE
9594184,K05696.01,FALSE POSITIVE
9594992,K05697.01,FALSE POSITIVE
9598315,K05699.01,FALSE POSITIVE
9602595,K05700.01,FALSE POSITIVE
10616317,K05813.01,FALSE POSITIVE
10616656,K05814.01,FALSE POSITIVE
10661679,K05818.01,FALSE POSITIVE
7935997,K05447.01,FALSE POSITIVE
7938499,K05448.01,FALSE POSITIVE
7941635,K05449.01,FALSE POSITIVE
7948619,K05450.01,FALSE POSITIVE
7967210,K05452.01,FALSE POSITIVE
7970194,K05453.01,FALSE POSITIVE
8823893,K05575.01,FALSE POSITIVE
8836224,K05576.01,FALSE POSITIVE
8904714,K05582.01,FALSE POSITIVE
9645188,K05701.01,FALSE POSITIVE
9662475,K05703.01,FALSE POSITIVE
9705620,K05705.01,FALSE POSITIVE
9724993,K05708.01,FALSE POSITIVE
10677763,K05820.01,FALSE POSITIVE
10724569,K05823.01,FALSE POSITIVE
10734441,K05824.01,FALSE POSITIVE
7982917,K05456.01,FALSE POSITIVE
8016211,K05460.01,FALSE POSITIVE
8025718,K05462.01,FALSE POSITIVE
8935352,K05584.01,FALSE POSITIVE
8939211,K05586.01,FALSE POSITIVE
8939650,K05587.01,FALSE POSITIVE
8949512,K05589.01,FALSE POSITIVE
8955741,K05590.01,FALSE POSITIVE
9758615,K05709.01,FALSE POSITIVE
9771920,K05710.01,FALSE POSITIVE
9775475,K05711.01,FALSE POSITIVE
9780149,K05713.01,FALSE POSITIVE
9786017,K05714.01,FALSE POSITIVE
9837659,K05716.01,FALSE POSITIVE
10879247,K05838.01,FALSE POSITIVE
10905641,K05840.01,FALSE POSITIVE
10920086,K05841.01,FALSE POSITIVE
10958972,K05843.01,FALSE POSITIVE
8029848,K05463.01,FALSE POSITIVE
8035322,K05464.01,FALSE POSITIVE
8036863,K05465.01,FALSE POSITIVE
8043968,K05469.01,FALSE POSITIVE
8975776,K05593.01,FALSE POSITIVE
8979500,K05594.01,FALSE POSITIVE
9003126,K05595.01,FALSE POSITIVE
9008125,K05596.01,FALSE POSITIVE
9838414,K05717.01,FALSE POSITIVE
9845362,K05720.01,FALSE POSITIVE
9845931,K05721.01,FALSE POSITIVE
9847239,K05722.01,FALSE POSITIVE
9848760,K05723.01,FALSE POSITIVE
9850843,K05724.01,FALSE POSITIVE
7019580,K05345.01,FALSE POSITIVE
7022603,K05346.01,FALSE POSITIVE
7024045,K05347.01,FALSE POSITIVE
7035812,K05348.01,FALSE POSITIVE
7038988,K05349.01,FALSE POSITIVE
7041972,K05350.01,FALSE POSITIVE
7047299,K05351.01,FALSE POSITIVE
8075618,K05471.01,FALSE POSITIVE
8106139,K05477.01,FALSE POSITIVE
8108437,K05478.01,FALSE POSITIVE
9016592,K05599.01,FALSE POSITIVE
9024568,K05601.01,FALSE POSITIVE
9875101,K05726.01,FALSE POSITIVE
9896438,K05728.01,FALSE POSITIVE
9899514,K05729.01,FALSE POSITIVE
9899607,K05730.01,FALSE POSITIVE
9908486,K05731.01,FALSE POSITIVE
7107567,K05353.01,FALSE POSITIVE
7109680,K05354.01,FALSE POSITIVE
7115671,K05355.01,FALSE POSITIVE
7123580,K05356.01,FALSE POSITIVE
7123614,K05357.01,FALSE POSITIVE
8155368,K05481.01,FALSE POSITIVE
8179747,K05483.01,FALSE POSITIVE
8192427,K05484.01,FALSE POSITIVE
9049550,K05606.01,FALSE POSITIVE
9049697,K05607.01,FALSE POSITIVE
9087071,K05611.01,FALSE POSITIVE
9911112,K05733.01,FALSE POSITIVE
9933600,K05734.01,FALSE POSITIVE
9934274,K05735.01,FALSE POSITIVE
9941387,K05738.01,FALSE POSITIVE
9941550,K05739.01,FALSE POSITIVE
7138841,K05361.01,FALSE POSITIVE
7174911,K05362.01,FALSE POSITIVE
7176424,K05363.01,FALSE POSITIVE
7184556,K05364.01,FALSE POSITIVE
7189825,K05366.01,FALSE POSITIVE
8223655,K05488.01,FALSE POSITIVE
8229361,K05489.01,FALSE POSITIVE
8234889,K05490.01,FALSE POSITIVE
8241258,K05491.01,FALSE POSITIVE
8241736,K05492.01,FALSE POSITIVE
8242350,K05493.01,FALSE POSITIVE
8244947,K05494.01,FALSE POSITIVE
9101279,K05614.01,FALSE POSITIVE
9108058,K05615.01,FALSE POSITIVE
9116075,K05617.01,FALSE POSITIVE
9117123,K05619.01,FALSE POSITIVE
9118858,K05620.01,FALSE POSITIVE
9137257,K05621.01,FALSE POSITIVE
9954225,K05742.01,FALSE POSITIVE
9957659,K05743.01,FALSE POSITIVE
9957668,K05744.01,FALSE POSITIVE
9967398,K05746.01,FALSE POSITIVE
7192680,K05368.01,FALSE POSITIVE
7203858,K05370.01,FALSE POSITIVE
7207081,K05374.01,FALSE POSITIVE
8255058,K05495.01,FALSE POSITIVE
8265239,K05496.01,FALSE POSITIVE
8288404,K05498.01,FALSE POSITIVE
8300828,K05501.01,FALSE POSITIVE
9142225,K05623.01,FALSE POSITIVE
9142334,K05624.01,FALSE POSITIVE
9153246,K05627.01,FALSE POSITIVE
10002266,K05750.01,FALSE POSITIVE
10004515,K05751.01,FALSE POSITIVE
10004772,K05752.01,FALSE POSITIVE
10006096,K05753.01,FALSE POSITIVE
10007492,K05754.01,FALSE POSITIVE
10018364,K05756.01,FALSE POSITIVE
7255910,K05376.01,FALSE POSITIVE
7256460,K05377.01,FALSE POSITIVE
7258902,K05378.01,FALSE POSITIVE
7345136,K05381.01,FALSE POSITIVE
7352727,K05382.01,FALSE POSITIVE
7375100,K05383.01,FALSE POSITIVE
8308639,K05503.01,FALSE POSITIVE
8313697,K05504.01,FALSE POSITIVE
8351919,K05505.01,FALSE POSITIVE
8352016,K05507.01,FALSE POSITIVE
8364969,K05508.01,FALSE POSITIVE
8380743,K05510.01,FALSE POSITIVE
9159461,K05630.01,FALSE POSITIVE
9164003,K05631.01,FALSE POSITIVE
9178502,K05634.01,FALSE POSITIVE
9180282,K05636.01,FALSE POSITIVE
9181402,K05637.01,FALSE POSITIVE
10023469,K05757.01,FALSE POSITIVE
10074700,K05760.01,FALSE POSITIVE
10096697,K05763.01,FALSE POSITIVE
7386200,K05386.01,FALSE POSITIVE
7456380,K05391.01,FALSE POSITIVE
8414914,K05513.01,FALSE POSITIVE
8432034,K05516.01,FALSE POSITIVE
9216231,K05641.01,FALSE POSITIVE
10130646,K05765.01,FALSE POSITIVE
10132552,K05766.01,FALSE POSITIVE
10132908,K05767.01,FALSE POSITIVE
10141271,K05768.01,FALSE POSITIVE
10158715,K05770.01,FALSE POSITIVE
10161534,K05771.01,FALSE POSITIVE
7458433,K05392.01,FALSE POSITIVE
7468295,K05394.01,FALSE POSITIVE
7516073,K05395.01,FALSE POSITIVE
7538450,K05396.01,FALSE POSITIVE
7539174,K05397.01,FALSE POSITIVE
7550875,K05399.01,FALSE POSITIVE
8442463,K05519.01,FALSE POSITIVE
8474892,K05520.01,FALSE POSITIVE
8480642,K05521.01,FALSE POSITIVE
8482513,K05522.01,FALSE POSITIVE
8487777,K05523.01,FALSE POSITIVE
8495232,K05524.01,FALSE POSITIVE
8499922,K05525.01,FALSE POSITIVE
8505674,K05526.01,FALSE POSITIVE
11465869,K05904.01,FALSE POSITIVE
11506938,K05906.01,FALSE POSITIVE
11513441,K05908.01,FALSE POSITIVE
11599800,K05914.01,FALSE POSITIVE
11603298,K05920.01,FALSE POSITIVE
11654039,K05927.01,FALSE POSITIVE
11924426,K05944.01,FALSE POSITIVE
11968514,K05947.01,FALSE POSITIVE
12156805,K05957.01,FALSE POSITIVE
12165063,K05958.01,FALSE POSITIVE
12257851,K05962.01,FALSE POSITIVE
12265150,K05963.01,FALSE POSITIVE
10964747,K05844.01,FALSE POSITIVE
12405436,K05969.01,FALSE POSITIVE
12417572,K05970.01,FALSE POSITIVE
11046870,K05858.01,FALSE POSITIVE
12645262,K05975.01,FALSE POSITIVE
12645761,K05976.01,FALSE POSITIVE
12736658,K05980.01,FALSE POSITIVE
12835139,K05981.01,FALSE POSITIVE
11073238,K05861.01,FALSE POSITIVE
11076176,K05862.01,FALSE POSITIVE
11090561,K05865.01,FALSE POSITIVE
11199233,K05880.01,FALSE POSITIVE
11338918,K05884.01,FALSE POSITIVE
11341314,K05887.01,FALSE POSITIVE
11401845,K05894.01,FALSE POSITIVE
8517303,K06181.01,FALSE POSITIVE
6525209,K03479.02,FALSE POSITIVE
2309587,K05982.01,FALSE POSITIVE
2445134,K05983.01,FALSE POSITIVE
3241344,K05984.01,FALSE POSITIVE
3347485,K05985.01,FALSE POSITIVE
2161623,K06094.01,FALSE POSITIVE
2707097,K06095.01,FALSE POSITIVE
2719873,K06096.01,FALSE POSITIVE
8590780,K06183.01,FALSE POSITIVE
8613338,K06184.01,FALSE POSITIVE
8646141,K06185.01,FALSE POSITIVE
8702921,K06187.01,FALSE POSITIVE
8957954,K06189.01,FALSE POSITIVE
8984706,K06190.01,FALSE POSITIVE
4247807,K03748.02,FALSE POSITIVE
5471059,K03956.02,FALSE POSITIVE
5471675,K04000.02,FALSE POSITIVE
3530668,K05986.01,FALSE POSITIVE
3831911,K05988.01,FALSE POSITIVE
3852258,K05989.01,FALSE POSITIVE
3858919,K05990.01,FALSE POSITIVE
3869326,K05991.01,FALSE POSITIVE
3971315,K05992.01,FALSE POSITIVE
2997455,K06098.01,FALSE POSITIVE
3003991,K06099.01,FALSE POSITIVE
3003991,K06099.02,FALSE POSITIVE
3229028,K06100.01,FALSE POSITIVE
3230787,K06101.01,FALSE POSITIVE
9101400,K06192.01,FALSE POSITIVE
9119652,K06193.01,FALSE POSITIVE
9145861,K06194.02,FALSE POSITIVE
4150496,K04046.02,FALSE POSITIVE
6129694,K04131.02,FALSE POSITIVE
9899315,K04181.02,FALSE POSITIVE
4037428,K05993.01,FALSE POSITIVE
4049124,K05994.01,FALSE POSITIVE
4275328,K05995.01,FALSE POSITIVE
4753561,K05996.01,FALSE POSITIVE
4912991,K05997.01,FALSE POSITIVE
5036966,K05998.01,FALSE POSITIVE
5254230,K05999.01,FALSE POSITIVE
7967517,K07860.01,FALSE POSITIVE
3761319,K06104.01,FALSE POSITIVE
3761319,K06104.02,FALSE POSITIVE
3762553,K06105.01,FALSE POSITIVE
3965879,K06106.01,FALSE POSITIVE
4035675,K06107.01,FALSE POSITIVE
9282687,K06196.01,FALSE POSITIVE
9289960,K06197.01,FALSE POSITIVE
9291629,K06198.01,FALSE POSITIVE
9304842,K06199.01,FALSE POSITIVE
9304923,K06200.01,FALSE POSITIVE
9343862,K06201.01,FALSE POSITIVE
5385410,K04323.02,FALSE POSITIVE
5385139,K06000.01,FALSE POSITIVE
5385150,K06001.01,FALSE POSITIVE
5385269,K06002.01,FALSE POSITIVE
8210370,K07872.01,FALSE POSITIVE
5385509,K06003.01,FALSE POSITIVE
5385566,K06004.01,FALSE POSITIVE
5385773,K06005.01,FALSE POSITIVE
5386163,K06006.01,FALSE POSITIVE
5470960,K06007.01,FALSE POSITIVE
4144236,K06109.01,FALSE POSITIVE
4144236,K06109.02,FALSE POSITIVE
4150701,K06110.01,FALSE POSITIVE
4285087,K06112.01,FALSE POSITIVE
4346875,K06113.01,FALSE POSITIVE
9394605,K06203.01,FALSE POSITIVE
9471755,K06204.01,FALSE POSITIVE
9479460,K06205.01,FALSE POSITIVE
9549472,K06206.01,FALSE POSITIVE
9576197,K06207.01,FALSE POSITIVE
8110758,K07866.01,FALSE POSITIVE
9579860,K06208.01,FALSE POSITIVE
5796186,K00651.02,FALSE POSITIVE
5471068,K06008.01,FALSE POSITIVE
5471192,K06009.01,FALSE POSITIVE
5471217,K06010.01,FALSE POSITIVE
5471769,K06011.01,FALSE POSITIVE
5471770,K06012.01,FALSE POSITIVE
5556804,K06013.01,FALSE POSITIVE
5597970,K06014.01,FALSE POSITIVE
4459068,K06114.01,FALSE POSITIVE
4547480,K06116.01,FALSE POSITIVE
4740676,K06119.01,FALSE POSITIVE
9767392,K06211.01,FALSE POSITIVE
9774400,K06212.01,FALSE POSITIVE
9839081,K06213.01,FALSE POSITIVE
9974142,K06214.01,FALSE POSITIVE
10163066,K06215.01,FALSE POSITIVE
7429287,K04260.02,FALSE POSITIVE
6592335,K04777.02,FALSE POSITIVE
5951416,K04781.02,FALSE POSITIVE
5643492,K06015.01,FALSE POSITIVE
5795648,K06016.01,FALSE POSITIVE
5961350,K06017.01,FALSE POSITIVE
10340423,K00736.03,FALSE POSITIVE
5979863,K06018.01,FALSE POSITIVE
6117415,K06019.01,FALSE POSITIVE
6128027,K06020.01,FALSE POSITIVE
6146418,K06021.01,FALSE POSITIVE
4826439,K06121.01,FALSE POSITIVE
4933476,K06122.01,FALSE POSITIVE
4990977,K06123.01,FALSE POSITIVE
5034333,K06124.01,FALSE POSITIVE
5039441,K06125.01,FALSE POSITIVE
8231299,K07874.01,FALSE POSITIVE
5121173,K06126.01,FALSE POSITIVE
10219361,K06218.01,FALSE POSITIVE
10228942,K06219.01,FALSE POSITIVE
10341878,K06220.01,FALSE POSITIVE
10357831,K06221.01,FALSE POSITIVE
6150977,K06022.01,FALSE POSITIVE
6182019,K06023.01,FALSE POSITIVE
6191945,K06024.01,FALSE POSITIVE
6209347,K06025.01,FALSE POSITIVE
6268722,K06026.01,FALSE POSITIVE
6301030,K06027.01,FALSE POSITIVE
10480982,K00744.02,FALSE POSITIVE
6606934,K06028.01,FALSE POSITIVE
5385548,K06128.01,FALSE POSITIVE
5385778,K06129.01,FALSE POSITIVE
5471617,K06131.01,FALSE POSITIVE
5471617,K06131.02,FALSE POSITIVE
10363233,K06222.01,FALSE POSITIVE
10385682,K06223.01,FALSE POSITIVE
10414727,K06224.02,FALSE POSITIVE
10483644,K06225.01,FALSE POSITIVE
10601549,K06226.01,FALSE POSITIVE
10614158,K06227.01,FALSE POSITIVE
8505215,K00099.02,FALSE POSITIVE
6614926,K06029.01,FALSE POSITIVE
6628237,K06030.01,FALSE POSITIVE
6694186,K06031.01,FALSE POSITIVE
6934587,K06032.01,FALSE POSITIVE
7219906,K06033.01,FALSE POSITIVE
7257373,K06034.01,FALSE POSITIVE
7295570,K06035.01,FALSE POSITIVE
7362852,K06036.01,FALSE POSITIVE
5641294,K06133.01,FALSE POSITIVE
5738698,K06134.01,FALSE POSITIVE
5768927,K06135.01,FALSE POSITIVE
5814635,K06136.01,FALSE POSITIVE
5816144,K06137.02,FALSE POSITIVE
10728219,K06229.01,FALSE POSITIVE
10735988,K06230.01,FALSE POSITIVE
8112324,K07867.01,FALSE POSITIVE
10971944,K06231.01,FALSE POSITIVE
10973583,K06232.01,FALSE POSITIVE
11099351,K06234.01,FALSE POSITIVE
11147460,K06235.01,FALSE POSITIVE
10662202,K00750.04,FALSE POSITIVE
11607193,K00983.02,FALSE POSITIVE
10743597,K00989.04,FALSE POSITIVE
8042747,K07861.01,FALSE POSITIVE
9008737,K02768.03,FALSE POSITIVE
7373877,K06037.01,FALSE POSITIVE
7436177,K06038.01,FALSE POSITIVE
7537945,K06039.01,FALSE POSITIVE
7624297,K06040.01,FALSE POSITIVE
8109692,K07864.01,FALSE POSITIVE
7695093,K06041.01,FALSE POSITIVE
7749318,K06042.01,FALSE POSITIVE
7777397,K06043.01,FALSE POSITIVE
5817566,K06138.01,FALSE POSITIVE
5952403,K06139.01,FALSE POSITIVE
4150539,K01330.02,FALSE POSITIVE
6182093,K06143.01,FALSE POSITIVE
11252617,K06236.01,FALSE POSITIVE
8245108,K07876.01,FALSE POSITIVE
11252617,K06236.02,FALSE POSITIVE
11296437,K06237.01,FALSE POSITIVE
7830321,K06044.01,FALSE POSITIVE
7841986,K06045.01,FALSE POSITIVE
7877820,K06046.01,FALSE POSITIVE
7914906,K06047.01,FALSE POSITIVE
8019043,K06048.01,FALSE POSITIVE
8023317,K06049.01,FALSE POSITIVE
8126531,K07868.01,FALSE POSITIVE
8121067,K06050.01,FALSE POSITIVE
6197038,K06144.01,FALSE POSITIVE
6362386,K06146.01,FALSE POSITIVE
8260269,K07877.01,FALSE POSITIVE
6449358,K06147.01,FALSE POSITIVE
6593968,K06148.01,FALSE POSITIVE
6674908,K06149.01,FALSE POSITIVE
11516930,K06240.01,FALSE POSITIVE
11558882,K06241.01,FALSE POSITIVE
8042835,K07862.01,FALSE POSITIVE
2853780,K02081.02,FALSE POSITIVE
11673686,K06243.01,FALSE POSITIVE
8153568,K06051.01,FALSE POSITIVE
8167938,K06052.01,FALSE POSITIVE
8167978,K06053.01,FALSE POSITIVE
8168581,K06054.01,FALSE POSITIVE
8230809,K06055.01,FALSE POSITIVE
8364115,K06056.01,FALSE POSITIVE
8458207,K06057.01,FALSE POSITIVE
4150624,K01334.02,FALSE POSITIVE
6967278,K06152.01,FALSE POSITIVE
7108433,K06153.01,FALSE POSITIVE
7119080,K06154.01,FALSE POSITIVE
7129465,K06155.01,FALSE POSITIVE
7174617,K06156.01,FALSE POSITIVE
11724210,K06244.01,FALSE POSITIVE
11867071,K06247.01,FALSE POSITIVE
11975363,K06248.01,FALSE POSITIVE
12207117,K06249.01,FALSE POSITIVE
8580438,K06058.01,FALSE POSITIVE
8581232,K06059.01,FALSE POSITIVE
8655458,K06060.01,FALSE POSITIVE
8695779,K06061.01,FALSE POSITIVE
8953059,K06062.01,FALSE POSITIVE
9048145,K06063.01,FALSE POSITIVE
9214712,K06064.01,FALSE POSITIVE
9214715,K06065.01,FALSE POSITIVE
7190639,K06157.01,FALSE POSITIVE
7198881,K06158.01,FALSE POSITIVE
7198881,K06158.02,FALSE POSITIVE
7422883,K06159.01,FALSE POSITIVE
7464205,K06160.01,FALSE POSITIVE
7622059,K06161.01,FALSE POSITIVE
12367464,K06250.01,FALSE POSITIVE
12470041,K06251.01,FALSE POSITIVE
8179286,K07869.01,FALSE POSITIVE
2581191,K02203.02,FALSE POSITIVE
9221398,K06066.01,FALSE POSITIVE
9411317,K06067.01,FALSE POSITIVE
9532123,K06069.01,FALSE POSITIVE
9549471,K06070.01,FALSE POSITIVE
9649222,K06071.01,FALSE POSITIVE
9664215,K06072.01,FALSE POSITIVE
7750740,K06162.01,FALSE POSITIVE
7779942,K06163.01,FALSE POSITIVE
7835312,K06164.02,FALSE POSITIVE
7838906,K06165.01,FALSE POSITIVE
7940533,K06167.01,FALSE POSITIVE
6364215,K02404.02,FALSE POSITIVE
7047363,K02432.02,FALSE POSITIVE
9714358,K06073.01,FALSE POSITIVE
9851123,K06074.01,FALSE POSITIVE
9966115,K06075.01,FALSE POSITIVE
10026458,K06076.01,FALSE POSITIVE
10139305,K06077.01,FALSE POSITIVE
10288922,K06078.01,FALSE POSITIVE
7974634,K06168.03,FALSE POSITIVE
8043882,K06169.01,FALSE POSITIVE
8058507,K06170.01,FALSE POSITIVE
8095099,K06171.01,FALSE POSITIVE
10659313,K06079.01,FALSE POSITIVE
10710755,K06080.01,FALSE POSITIVE
10727668,K06081.01,FALSE POSITIVE
10735519,K06082.01,FALSE POSITIVE
8197767,K07871.01,FALSE POSITIVE
10935310,K06083.01,FALSE POSITIVE
11021252,K06084.01,FALSE POSITIVE
11408935,K06086.01,FALSE POSITIVE
