target_id,true_label,period,p_joint,p_1d,p_2d,disagreement
10388286,false_positive,38.70303741972446,0.10419283,0.7230799198150635,0.0,0.7230799198150635
10713616,false_positive,1.6976349661661663,0.10077519,0.7198302149772644,0.0,0.7198302149772644
11288505,false_positive,19.82665383843953,0.18581817,0.866163969039917,0.0,0.866163969039917
11547513,false_positive,23.87762123513515,0.11854473,0.7263649702072144,0.0,0.7263649702072144
10264660,false_positive,6.78549813583584,0.28268173,0.8244776725769043,0.0,0.8244776725769043
10937029,false_positive,4.030333446928678,0.11134709,0.7595077753067017,0.0,0.7595077753067017
11122894,false_positive,33.25446508499629,0.05864036,0.7602909207344055,0.0,0.7602909207344055
11027624,false_positive,31.56135176346342,0.21304063,0.8388932943344116,0.0,0.8388932943344116
11401755,false_positive,8.037488965041279,0.14396746,0.8426259160041809,0.0,0.8426259160041809
10525077,false_positive,1.8139441420567706,0.106710024,0.6729768514633179,0.0,0.6729768514633179
10984090,false_positive,3.703461821321321,0.4181353,1.0,0.0,1.0
10538176,false_positive,12.703302124621343,0.12597485,0.7587772607803345,0.0,0.7587772607803345
10285631,false_positive,14.745159282582575,0.11343426,0.7580280303955078,0.0,0.7580280303955078
11086270,false_positive,12.68657500816817,0.33668935,0.9557402729988098,0.0,0.9557402729988098
11360805,false_positive,21.872319572072072,0.098795325,0.7964295148849487,0.0,0.7964295148849487
10001368,false_positive,22.495327689289276,0.10479337,0.7336251139640808,0.0,0.7336251139640808
10934674,false_positive,24.852731681681682,0.06751317,0.6172962188720703,0.0,0.6172962188720703
10748390,false_positive,41.97381167467465,0.013315113,0.5454491376876831,0.0,0.5454491376876831
11403530,false_positive,35.61225599559564,0.23261084,0.7837792634963989,0.0,0.7837792634963989
10214162,false_positive,17.40637660515644,0.21044862,0.8130985498428345,0.0,0.8130985498428345
10187017,false_positive,1.5855117702702681,0.26123384,0.8972079753875732,0.0,0.8972079753875732
11611275,false_positive,9.985838519914976,0.14668839,0.8284795880317688,0.0,0.8284795880317688
10552611,false_positive,13.95813453653653,0.12341465,0.712197482585907,0.0,0.712197482585907
11250587,false_positive,3.942607222227763,0.11547287,0.9146060943603516,0.0,0.9146060943603516
10337258,false_positive,29.180203671471478,0.0895017,0.8052317500114441,0.0,0.8052317500114441
10910878,false_positive,16.066407572681662,0.16514754,0.6768937110900879,0.0,0.6768937110900879
10157458,false_positive,1.787682994670648,0.17546989,0.8404150009155273,0.0,0.8404150009155273
11391957,false_positive,16.735550900000007,0.15616989,0.7074597477912903,0.0,0.7074597477912903
10577994,false_positive,48.76679122985885,0.15863597,0.9022698402404785,0.0,0.9022698402404785
11455181,false_positive,44.41594582109984,0.2469859,0.8791511058807373,0.0,0.8791511058807373
11551692,false_positive,10.438607357357348,0.05601249,0.7014012336730957,0.0,0.7014012336730957
10684670,false_positive,12.748990576735252,0.17172134,0.6923791766166687,0.0,0.6923791766166687
