file,transit_count,period,radius_earth,semi_major_axis_au,equilibrium_temp_k,size_category,period_category
,1,6.07,153.49,,,Super-Jupiter,3-10 days
,1,8.61,246.7,,,Super-Jupiter,3-10 days
,1,85.13,6.68,,,Jupiter-sized,30-100 days
,1,12.54,311.65,,,Super-Jupiter,10-30 days
,1,77.95,8.41,,,Jupiter-sized,30-100 days
,1,83.33,6.42,,,Jupiter-sized,30-100 days
,1,46.99,1.14,,,Earth-sized,30-100 days
,1,41.27,8.81,,,Jupiter-sized,30-100 days
,1,4.36,105.82,,,Super-Jupiter,3-10 days
,1,12.61,126.21,,,Super-Jupiter,10-30 days
,1,7.33,157.52,,,Super-Jupiter,3-10 days
,1,5.28,5246.51,,,Super-Jupiter,3-10 days
,1,2.04,3001.56,,,Super-Jupiter,<3 days
,1,72.21,8.27,,,Jupiter-sized,30-100 days
,1,13.28,352.79,,,Super-Jupiter,10-30 days
,1,12.74,219.49,,,Super-Jupiter,10-30 days
,1,6.48,151.72,,,Super-Jupiter,3-10 days
,1,25.14,1.57,,,Super-Earth,10-30 days
,1,9.21,126.52,,,Super-Jupiter,3-10 days
,1,25.74,1.55,,,Super-Earth,10-30 days
,1,80.22,3.33,,,Neptune-sized,30-100 days
,1,4.21,601.36,,,Super-Jupiter,3-10 days
,1,82.44,3.73,,,Neptune-sized,30-100 days
,1,31.32,2.56,,,Neptune-sized,30-100 days
,1,60.25,9.09,,,Jupiter-sized,30-100 days
,1,11.4,184.95,,,Super-Jupiter,10-30 days
,1,2.61,5.36,,,Jupiter-sized,<3 days
,1,93.85,4.17,,,Jupiter-sized,30-100 days
,1,55.98,7.12,,,Jupiter-sized,30-100 days
,1,13.24,374.2,,,Super-Jupiter,10-30 days
,1,13.85,167.02,,,Super-Jupiter,10-30 days
,1,13.35,355.09,,,Super-Jupiter,10-30 days
,1,89.19,9.83,,,Jupiter-sized,30-100 days
,1,12.03,448.45,,,Super-Jupiter,10-30 days
,1,3.79,88.95,,,Super-Jupiter,3-10 days
,1,40.89,1275.11,,,Super-Jupiter,30-100 days
,1,6.08,139.85,,,Super-Jupiter,3-10 days
,1,6.62,1091.08,,,Super-Jupiter,3-10 days
,1,10.59,186.99,,,Super-Jupiter,10-30 days
,1,18.09,192.79,,,Super-Jupiter,10-30 days
,1,24.46,5.55,,,Jupiter-sized,10-30 days
,1,40.27,4.15,,,Jupiter-sized,30-100 days
,1,51.24,1.76,,,Super-Earth,30-100 days
,1,60.52,5.51,,,Jupiter-sized,30-100 days
,1,6.09,1.92,,,Super-Earth,3-10 days
,1,67.4,6.59,,,Jupiter-sized,30-100 days
,1,64.1,4.23,,,Jupiter-sized,30-100 days
,1,11.97,3.06,,,Neptune-sized,10-30 days
,1,89.01,2.1,,,Neptune-sized,30-100 days
,1,3.21,325.62,,,Super-Jupiter,3-10 days
,1,2.27,101.45,,,Super-Jupiter,<3 days
,1,11.67,190.86,,,Super-Jupiter,10-30 days
,1,35.17,3.6,,,Neptune-sized,30-100 days
,1,18.69,5.96,,,Jupiter-sized,10-30 days
,1,9.04,100.47,,,Super-Jupiter,3-10 days
,1,12.93,176.42,,,Super-Jupiter,10-30 days
,1,49.84,4.79,,,Jupiter-sized,30-100 days
,1,30.13,3.31,,,Neptune-sized,30-100 days
,1,81.82,5.48,,,Jupiter-sized,30-100 days
,1,19.84,7.95,,,Jupiter-sized,10-30 days
,1,26.62,7.55,,,Jupiter-sized,10-30 days
,1,1.28,72.78,,,Super-Jupiter,<3 days
,1,69.33,3.79,,,Neptune-sized,30-100 days
,1,5.52,2.87,,,Neptune-sized,3-10 days
,1,13.89,682.99,,,Super-Jupiter,10-30 days
,1,90.5,5.65,,,Jupiter-sized,30-100 days
,1,7.22,3227.64,,,Super-Jupiter,3-10 days
,1,12.05,5.51,,,Jupiter-sized,10-30 days
,1,2.12,124.13,,,Super-Jupiter,<3 days
,1,76.0,4.83,,,Jupiter-sized,30-100 days
,1,12.76,204.8,,,Super-Jupiter,10-30 days
,1,8.07,155.5,,,Super-Jupiter,3-10 days
,1,4.97,103.57,,,Super-Jupiter,3-10 days
,1,14.7,3.43,,,Neptune-sized,10-30 days
,1,7.22,6.06,,,Jupiter-sized,3-10 days
,1,84.24,2.95,,,Neptune-sized,30-100 days
,1,13.36,5431.06,,,Super-Jupiter,10-30 days
,1,7.11,145.23,,,Super-Jupiter,3-10 days
,1,21.55,1081.74,,,Super-Jupiter,10-30 days
,1,10.29,120.66,,,Super-Jupiter,10-30 days
,1,23.44,239.77,,,Super-Jupiter,10-30 days
,1,43.47,4.12,,,Jupiter-sized,30-100 days
,1,55.77,2.26,,,Neptune-sized,30-100 days
,1,9.63,202.88,,,Super-Jupiter,3-10 days
,1,78.67,4.95,,,Jupiter-sized,30-100 days
,1,2.54,101.74,,,Super-Jupiter,<3 days
,1,3.22,180.86,,,Super-Jupiter,3-10 days
,1,11.05,3.76,,,Neptune-sized,10-30 days
,1,25.51,2.62,,,Neptune-sized,10-30 days
,1,7.83,150.63,,,Super-Jupiter,3-10 days
,1,6.13,114.61,,,Super-Jupiter,3-10 days
,1,15.28,859.62,,,Super-Jupiter,10-30 days
,1,13.1,3871.89,,,Super-Jupiter,10-30 days
,1,10.33,116.9,,,Super-Jupiter,10-30 days
,1,7.52,1140.38,,,Super-Jupiter,3-10 days
,1,53.2,1.2,,,Earth-sized,30-100 days
,1,13.19,203.34,,,Super-Jupiter,10-30 days
,1,9.15,200.99,,,Super-Jupiter,3-10 days
,1,62.97,6.15,,,Jupiter-sized,30-100 days
,1,4.62,158.4,,,Super-Jupiter,3-10 days
,1,21.79,451.14,,,Super-Jupiter,10-30 days
,1,37.59,4.37,,,Jupiter-sized,30-100 days
,1,12.51,240.52,,,Super-Jupiter,10-30 days
,1,6.43,140.74,,,Super-Jupiter,3-10 days
,1,40.83,479.12,,,Super-Jupiter,30-100 days
,1,7.35,109.3,,,Super-Jupiter,3-10 days
,1,55.89,4.09,,,Jupiter-sized,30-100 days
,1,99.42,3.64,,,Neptune-sized,30-100 days
,1,9.08,129.65,,,Super-Jupiter,3-10 days
,1,10.92,170.28,,,Super-Jupiter,10-30 days
,1,78.18,2.29,,,Neptune-sized,30-100 days
,1,7.77,4.45,,,Jupiter-sized,3-10 days
,1,7.12,108.17,,,Super-Jupiter,3-10 days
,1,13.16,240.26,,,Super-Jupiter,10-30 days
,1,26.84,2.77,,,Neptune-sized,10-30 days
,1,4.71,157.9,,,Super-Jupiter,3-10 days
,1,4.22,330.57,,,Super-Jupiter,3-10 days
,1,60.55,5.7,,,Jupiter-sized,30-100 days
,1,10.86,2.03,,,Neptune-sized,10-30 days
,1,7.68,3.0,,,Neptune-sized,3-10 days
,1,3.27,1362.21,,,Super-Jupiter,3-10 days
,1,1.39,204.29,,,Super-Jupiter,<3 days
,1,1.55,101.06,,,Super-Jupiter,<3 days
,1,1.56,323.03,,,Super-Jupiter,<3 days
,1,82.38,9.35,,,Jupiter-sized,30-100 days
,1,91.15,4.98,,,Jupiter-sized,30-100 days
,1,7.84,154.05,,,Super-Jupiter,3-10 days
,1,43.88,9.68,,,Jupiter-sized,30-100 days
,1,94.37,6.38,,,Jupiter-sized,30-100 days
,1,8.12,773.2,,,Super-Jupiter,3-10 days
,1,8.81,163.56,,,Super-Jupiter,3-10 days
,1,6.79,2267.27,,,Super-Jupiter,3-10 days
,1,12.06,334.37,,,Super-Jupiter,10-30 days
,1,34.65,3.3,,,Neptune-sized,30-100 days
,1,11.68,123.43,,,Super-Jupiter,10-30 days
,1,86.73,6.09,,,Jupiter-sized,30-100 days
,1,44.42,347.37,,,Super-Jupiter,30-100 days
,1,34.63,5.09,,,Jupiter-sized,30-100 days
,1,53.81,6.23,,,Jupiter-sized,30-100 days
,1,2.92,120.63,,,Super-Jupiter,<3 days
,1,13.31,251.39,,,Super-Jupiter,10-30 days
,1,81.63,8.94,,,Jupiter-sized,30-100 days
,1,41.83,1.47,,,Super-Earth,30-100 days
,1,7.27,159.56,,,Super-Jupiter,3-10 days
,1,12.71,4.31,,,Jupiter-sized,10-30 days
,1,62.92,4.19,,,Jupiter-sized,30-100 days
,1,12.28,219.53,,,Super-Jupiter,10-30 days
,1,2.7,138.59,,,Super-Jupiter,<3 days
,1,36.42,424.49,,,Super-Jupiter,30-100 days
,1,32.4,812.71,,,Super-Jupiter,30-100 days
,1,21.95,8.84,,,Jupiter-sized,10-30 days
,1,7.33,205.42,,,Super-Jupiter,3-10 days
,1,2.66,2081.66,,,Super-Jupiter,<3 days
,1,15.37,2.03,,,Neptune-sized,10-30 days
,1,34.69,9.0,,,Jupiter-sized,30-100 days
,1,8.51,120.57,,,Super-Jupiter,3-10 days
,1,1.63,106.03,,,Super-Jupiter,<3 days
,1,24.53,673.78,,,Super-Jupiter,10-30 days
,1,3.4,105.56,,,Super-Jupiter,3-10 days
,1,20.92,360.54,,,Super-Jupiter,10-30 days
,1,16.95,1.61,,,Super-Earth,10-30 days
,1,38.73,4.57,,,Jupiter-sized,30-100 days
,1,5.45,7344.45,,,Super-Jupiter,3-10 days
,1,26.68,4.86,,,Jupiter-sized,10-30 days
,1,8.67,232.43,,,Super-Jupiter,3-10 days
,1,55.06,7.72,,,Jupiter-sized,30-100 days
,1,33.18,478.57,,,Super-Jupiter,30-100 days
,1,46.37,455.67,,,Super-Jupiter,30-100 days
,1,26.1,211.89,,,Super-Jupiter,10-30 days
,1,65.11,9.06,,,Jupiter-sized,30-100 days
,1,4.78,174.83,,,Super-Jupiter,3-10 days
,1,10.37,5.92,,,Jupiter-sized,10-30 days
,1,55.93,8.3,,,Jupiter-sized,30-100 days
,1,73.85,6.31,,,Jupiter-sized,30-100 days
,1,10.36,143.65,,,Super-Jupiter,10-30 days
,1,7.92,8.19,,,Jupiter-sized,3-10 days
,1,4.37,99.51,,,Super-Jupiter,3-10 days
,1,92.33,3.27,,,Neptune-sized,30-100 days
,1,14.18,6.16,,,Jupiter-sized,10-30 days
,1,3.35,1278.13,,,Super-Jupiter,3-10 days
,1,3.66,92.41,,,Super-Jupiter,3-10 days
,1,8.0,242.71,,,Super-Jupiter,3-10 days
,1,9.22,198.04,,,Super-Jupiter,3-10 days
,1,5.4,3.33,,,Neptune-sized,3-10 days
,1,81.13,2.04,,,Neptune-sized,30-100 days
,1,90.89,8.39,,,Jupiter-sized,30-100 days
,1,37.6,3.78,,,Neptune-sized,30-100 days
,1,53.69,8.38,,,Jupiter-sized,30-100 days
,1,12.33,305.77,,,Super-Jupiter,10-30 days
,1,5.06,86.26,,,Super-Jupiter,3-10 days
,1,2.14,91.56,,,Super-Jupiter,<3 days
,1,6.92,146.53,,,Super-Jupiter,3-10 days
,1,4.71,113.66,,,Super-Jupiter,3-10 days
,1,49.46,7.69,,,Jupiter-sized,30-100 days
,1,76.04,4.18,,,Jupiter-sized,30-100 days
,1,9.87,137.35,,,Super-Jupiter,3-10 days
,1,45.94,884.58,,,Super-Jupiter,30-100 days
,1,1.91,90.52,,,Super-Jupiter,<3 days
,1,6.27,163.47,,,Super-Jupiter,3-10 days
,1,46.24,2.04,,,Neptune-sized,30-100 days
,1,11.63,7.3,,,Jupiter-sized,10-30 days
,1,49.25,3.58,,,Neptune-sized,30-100 days
,1,54.54,2.37,,,Neptune-sized,30-100 days
,1,12.97,4756.55,,,Super-Jupiter,10-30 days
,1,13.06,6.68,,,Jupiter-sized,10-30 days
,1,10.85,122.18,,,Super-Jupiter,10-30 days
,1,9.52,122.19,,,Super-Jupiter,3-10 days
,1,11.48,966.74,,,Super-Jupiter,10-30 days
,1,10.56,7.63,,,Jupiter-sized,10-30 days
,1,59.53,2.49,,,Neptune-sized,30-100 days
,1,1.62,96.35,,,Super-Jupiter,<3 days
,1,13.02,394.87,,,Super-Jupiter,10-30 days
,1,34.95,273.13,,,Super-Jupiter,30-100 days
,1,8.7,133.18,,,Super-Jupiter,3-10 days
,1,11.3,506.79,,,Super-Jupiter,10-30 days
,1,1.37,61.51,,,Super-Jupiter,<3 days
,1,5.03,4.66,,,Jupiter-sized,3-10 days
,1,8.34,319.13,,,Super-Jupiter,3-10 days
,1,7.33,174.71,,,Super-Jupiter,3-10 days
,1,33.98,269.08,,,Super-Jupiter,30-100 days
,1,5.64,154.52,,,Super-Jupiter,3-10 days
,1,12.08,219.34,,,Super-Jupiter,10-30 days
,1,7.26,734.49,,,Super-Jupiter,3-10 days
,1,1.21,76.66,,,Super-Jupiter,<3 days
,1,80.51,9.36,,,Jupiter-sized,30-100 days
,1,15.47,1137.99,,,Super-Jupiter,10-30 days
,1,12.34,521.2,,,Super-Jupiter,10-30 days
,1,3.94,109.25,,,Super-Jupiter,3-10 days
,1,6.48,253.12,,,Super-Jupiter,3-10 days
,1,6.24,202.55,,,Super-Jupiter,3-10 days
,1,2.47,98.03,,,Super-Jupiter,<3 days
,1,53.8,4.34,,,Jupiter-sized,30-100 days
,1,5.98,5335.7,,,Super-Jupiter,3-10 days
,1,2.39,227.75,,,Super-Jupiter,<3 days
,1,28.67,3.0,,,Neptune-sized,10-30 days
,1,9.87,251.98,,,Super-Jupiter,3-10 days
,1,12.94,223.63,,,Super-Jupiter,10-30 days
,1,93.36,6.57,,,Jupiter-sized,30-100 days
,1,1.72,364.61,,,Super-Jupiter,<3 days
,1,67.67,7.71,,,Jupiter-sized,30-100 days
,1,38.29,3.17,,,Neptune-sized,30-100 days
,1,39.57,7.34,,,Jupiter-sized,30-100 days
,1,2.99,1942.36,,,Super-Jupiter,<3 days
,1,19.48,4.66,,,Jupiter-sized,10-30 days
,1,5.09,178.71,,,Super-Jupiter,3-10 days
,1,8.83,177.45,,,Super-Jupiter,3-10 days
,1,10.08,479.15,,,Super-Jupiter,10-30 days
,1,2.03,98.96,,,Super-Jupiter,<3 days
,1,91.7,1.93,,,Super-Earth,30-100 days
,1,23.37,8.05,,,Jupiter-sized,10-30 days
,1,12.01,123.24,,,Super-Jupiter,10-30 days
,1,27.86,6.84,,,Jupiter-sized,10-30 days
,1,23.1,3.61,,,Neptune-sized,10-30 days
,1,9.17,147.25,,,Super-Jupiter,3-10 days
,1,44.38,9.33,,,Jupiter-sized,30-100 days
,1,45.16,8.83,,,Jupiter-sized,30-100 days
,1,8.6,1183.24,,,Super-Jupiter,3-10 days
,1,8.51,117.85,,,Super-Jupiter,3-10 days
,1,13.35,478.64,,,Super-Jupiter,10-30 days
,1,36.72,2.38,,,Neptune-sized,30-100 days
,1,15.66,1.89,,,Super-Earth,10-30 days
,1,12.66,187.62,,,Super-Jupiter,10-30 days
,1,68.29,5.48,,,Jupiter-sized,30-100 days
,1,96.8,5.86,,,Jupiter-sized,30-100 days
,1,61.26,8.2,,,Jupiter-sized,30-100 days
,1,53.81,3.77,,,Neptune-sized,30-100 days
,1,6.27,144.03,,,Super-Jupiter,3-10 days
,1,90.97,3.46,,,Neptune-sized,30-100 days
,1,21.54,4.52,,,Jupiter-sized,10-30 days
,1,54.32,3.47,,,Neptune-sized,30-100 days
,1,13.03,219.19,,,Super-Jupiter,10-30 days
,1,9.7,129.53,,,Super-Jupiter,3-10 days
,1,3.61,108.52,,,Super-Jupiter,3-10 days
,1,73.79,2.45,,,Neptune-sized,30-100 days
,1,6.62,155.61,,,Super-Jupiter,3-10 days
,1,9.09,189.36,,,Super-Jupiter,3-10 days
,1,2.29,101.38,,,Super-Jupiter,<3 days
,1,75.29,6.31,,,Jupiter-sized,30-100 days
,1,45.35,9.53,,,Jupiter-sized,30-100 days
,1,2.42,845.08,,,Super-Jupiter,<3 days
,1,68.31,5.08,,,Jupiter-sized,30-100 days
,1,1.5,126.7,,,Super-Jupiter,<3 days
,1,42.55,7.78,,,Jupiter-sized,30-100 days
,1,4.02,500.61,,,Super-Jupiter,3-10 days
,1,5.27,124.95,,,Super-Jupiter,3-10 days
,1,11.63,991.21,,,Super-Jupiter,10-30 days
,1,1.82,400.15,,,Super-Jupiter,<3 days
,1,31.09,8.33,,,Jupiter-sized,30-100 days
,1,35.71,6.01,,,Jupiter-sized,30-100 days
,1,1.22,116.41,,,Super-Jupiter,<3 days
,1,56.76,8.16,,,Jupiter-sized,30-100 days
,1,49.47,6.01,,,Jupiter-sized,30-100 days
,1,21.94,187.79,,,Super-Jupiter,10-30 days
,1,84.59,9.04,,,Jupiter-sized,30-100 days
,1,30.19,9.48,,,Jupiter-sized,30-100 days
,1,81.81,7.01,,,Jupiter-sized,30-100 days
,1,61.15,3.97,,,Neptune-sized,30-100 days
,1,30.16,7.2,,,Jupiter-sized,30-100 days
,1,3.65,443.09,,,Super-Jupiter,3-10 days
,1,96.23,2.45,,,Neptune-sized,30-100 days
,1,2.07,104.2,,,Super-Jupiter,<3 days
,1,10.29,9.47,,,Jupiter-sized,10-30 days
,1,11.81,202.01,,,Super-Jupiter,10-30 days
,1,8.48,141.85,,,Super-Jupiter,3-10 days
,1,7.85,178.89,,,Super-Jupiter,3-10 days
,1,23.44,5.63,,,Jupiter-sized,10-30 days
,1,17.11,5.34,,,Jupiter-sized,10-30 days
,1,79.82,9.12,,,Jupiter-sized,30-100 days
,1,78.57,7.73,,,Jupiter-sized,30-100 days
,1,1.47,143.72,,,Super-Jupiter,<3 days
,1,13.72,823.74,,,Super-Jupiter,10-30 days
,1,19.83,167.49,,,Super-Jupiter,10-30 days
,1,11.03,155.32,,,Super-Jupiter,10-30 days
,1,3.57,124.04,,,Super-Jupiter,3-10 days
,1,23.79,7.64,,,Jupiter-sized,10-30 days
,1,54.8,9.16,,,Jupiter-sized,30-100 days
,1,12.76,193.12,,,Super-Jupiter,10-30 days
,1,31.21,8.86,,,Jupiter-sized,30-100 days
,1,96.78,6.2,,,Jupiter-sized,30-100 days
,1,43.47,9.76,,,Jupiter-sized,30-100 days
,1,82.01,7.57,,,Jupiter-sized,30-100 days
,1,40.71,800.57,,,Super-Jupiter,30-100 days
,1,2.21,160.49,,,Super-Jupiter,<3 days
,1,11.85,470.31,,,Super-Jupiter,10-30 days
,1,1.86,217.36,,,Super-Jupiter,<3 days
,1,49.17,6.3,,,Jupiter-sized,30-100 days
,1,2.14,79.92,,,Super-Jupiter,<3 days
,1,5.33,203.85,,,Super-Jupiter,3-10 days
,1,1.93,77.32,,,Super-Jupiter,<3 days
,1,70.59,8.51,,,Jupiter-sized,30-100 days
,1,3.66,142.46,,,Super-Jupiter,3-10 days
,1,12.24,189.33,,,Super-Jupiter,10-30 days
,1,5.36,677.89,,,Super-Jupiter,3-10 days
,1,4.46,189.94,,,Super-Jupiter,3-10 days
,1,11.28,181.49,,,Super-Jupiter,10-30 days
,1,11.54,197.69,,,Super-Jupiter,10-30 days
,1,8.05,171.43,,,Super-Jupiter,3-10 days
,1,12.48,4.18,,,Jupiter-sized,10-30 days
,1,10.22,160.9,,,Super-Jupiter,10-30 days
,1,1.36,1.88,,,Super-Earth,<3 days
,1,93.43,2.26,,,Neptune-sized,30-100 days
,1,12.99,221.14,,,Super-Jupiter,10-30 days
,1,9.51,249.25,,,Super-Jupiter,3-10 days
,1,6.96,396.94,,,Super-Jupiter,3-10 days
,1,6.93,473.59,,,Super-Jupiter,3-10 days
,1,51.83,5.37,,,Jupiter-sized,30-100 days
,1,54.07,2.39,,,Neptune-sized,30-100 days
,1,2.26,140.03,,,Super-Jupiter,<3 days
,1,9.18,136.11,,,Super-Jupiter,3-10 days
,1,48.48,2.49,,,Neptune-sized,30-100 days
,1,20.19,5.05,,,Jupiter-sized,10-30 days
,1,2.2,7893.9,,,Super-Jupiter,<3 days
,1,26.66,8.21,,,Jupiter-sized,10-30 days
,1,51.54,7.76,,,Jupiter-sized,30-100 days
,1,13.27,282.59,,,Super-Jupiter,10-30 days
,1,14.65,513.07,,,Super-Jupiter,10-30 days
,1,2.29,99.54,,,Super-Jupiter,<3 days
,1,9.62,128.27,,,Super-Jupiter,3-10 days
,1,8.22,345.71,,,Super-Jupiter,3-10 days
,1,2.05,99.99,,,Super-Jupiter,<3 days
,1,34.47,1397.07,,,Super-Jupiter,30-100 days
,1,98.12,1.71,,,Super-Earth,30-100 days
,1,11.28,259.87,,,Super-Jupiter,10-30 days
,1,47.22,2.65,,,Neptune-sized,30-100 days
,1,19.37,1273.16,,,Super-Jupiter,10-30 days
,1,68.48,8.85,,,Jupiter-sized,30-100 days
,1,15.05,2163.39,,,Super-Jupiter,10-30 days
,1,5.44,987.12,,,Super-Jupiter,3-10 days
,1,9.92,196.97,,,Super-Jupiter,3-10 days
,1,4.5,145.88,,,Super-Jupiter,3-10 days
,1,4.06,130.76,,,Super-Jupiter,3-10 days
,1,3.02,138.35,,,Super-Jupiter,3-10 days
,1,9.87,9.02,,,Jupiter-sized,3-10 days
,1,87.85,3.09,,,Neptune-sized,30-100 days
,1,15.05,3184.5,,,Super-Jupiter,10-30 days
,1,17.43,8.33,,,Jupiter-sized,10-30 days
,1,3.92,120.99,,,Super-Jupiter,3-10 days
,1,11.27,1305.81,,,Super-Jupiter,10-30 days
,1,6.83,119.94,,,Super-Jupiter,3-10 days
,1,70.74,9.32,,,Jupiter-sized,30-100 days
,1,92.33,9.58,,,Jupiter-sized,30-100 days
,1,7.84,154.05,,,Super-Jupiter,3-10 days
,1,12.49,292.36,,,Super-Jupiter,10-30 days
,1,5.44,116.57,,,Super-Jupiter,3-10 days
,1,4.5,101.1,,,Super-Jupiter,3-10 days
,1,3.67,101.2,,,Super-Jupiter,3-10 days
,1,2.01,111.92,,,Super-Jupiter,<3 days
,1,1.76,5559.2,,,Super-Jupiter,<3 days
,1,8.1,126.86,,,Super-Jupiter,3-10 days
,1,1.41,2.94,,,Neptune-sized,<3 days
,1,58.82,4.56,,,Jupiter-sized,30-100 days
,1,10.85,3197.04,,,Super-Jupiter,10-30 days
,1,11.79,223.48,,,Super-Jupiter,10-30 days
,1,12.93,939.72,,,Super-Jupiter,10-30 days
,1,13.7,478.3,,,Super-Jupiter,10-30 days
,1,30.27,301.36,,,Super-Jupiter,30-100 days
,1,8.03,156.6,,,Super-Jupiter,3-10 days
,1,69.55,7.76,,,Jupiter-sized,30-100 days
,1,5.4,2109.5,,,Super-Jupiter,3-10 days
,1,25.12,768.61,,,Super-Jupiter,10-30 days
,1,4.66,105.87,,,Super-Jupiter,3-10 days
,1,46.96,5.17,,,Jupiter-sized,30-100 days
,1,43.02,623.01,,,Super-Jupiter,30-100 days
,1,75.88,3.92,,,Neptune-sized,30-100 days
,1,10.13,2477.44,,,Super-Jupiter,10-30 days
,1,7.5,545.64,,,Super-Jupiter,3-10 days
,1,15.19,353.89,,,Super-Jupiter,10-30 days
,1,12.23,211.99,,,Super-Jupiter,10-30 days
,1,52.92,1.7,,,Super-Earth,30-100 days
,1,12.59,940.56,,,Super-Jupiter,10-30 days
,1,10.64,188.91,,,Super-Jupiter,10-30 days
,1,11.38,276.09,,,Super-Jupiter,10-30 days
,1,13.13,188.46,,,Super-Jupiter,10-30 days
,1,2.7,458.45,,,Super-Jupiter,<3 days
,1,2.61,4.04,,,Jupiter-sized,<3 days
,1,6.7,3.1,,,Neptune-sized,3-10 days
,1,2.72,117.45,,,Super-Jupiter,<3 days
,1,37.32,944.3,,,Super-Jupiter,30-100 days
,1,89.16,2.67,,,Neptune-sized,30-100 days
,1,6.4,1.47,,,Super-Earth,3-10 days
,1,11.95,137.62,,,Super-Jupiter,10-30 days
,1,23.52,7.95,,,Jupiter-sized,10-30 days
,1,37.24,6.23,,,Jupiter-sized,30-100 days
,1,4.56,138.93,,,Super-Jupiter,3-10 days
,1,50.97,1.88,,,Super-Earth,30-100 days
,1,2.8,146.56,,,Super-Jupiter,<3 days
,1,65.85,8.57,,,Jupiter-sized,30-100 days
,1,3.27,153.77,,,Super-Jupiter,3-10 days
,1,9.93,192.31,,,Super-Jupiter,3-10 days
,1,33.91,4.67,,,Jupiter-sized,30-100 days
,1,66.03,1.69,,,Super-Earth,30-100 days
,1,15.48,275.43,,,Super-Jupiter,10-30 days
,1,4.06,139.32,,,Super-Jupiter,3-10 days
,1,13.63,353.07,,,Super-Jupiter,10-30 days
,1,10.75,254.14,,,Super-Jupiter,10-30 days
,1,10.79,4050.63,,,Super-Jupiter,10-30 days
,1,5.58,8.45,,,Jupiter-sized,3-10 days
,1,15.39,1082.31,,,Super-Jupiter,10-30 days
,1,31.57,636.66,,,Super-Jupiter,30-100 days
,1,70.42,2.19,,,Neptune-sized,30-100 days
,1,23.66,266.84,,,Super-Jupiter,10-30 days
,1,65.45,4.99,,,Jupiter-sized,30-100 days
,1,8.58,133.91,,,Super-Jupiter,3-10 days
,1,80.74,2.82,,,Neptune-sized,30-100 days
,1,15.05,2367.78,,,Super-Jupiter,10-30 days
,1,21.86,1.69,,,Super-Earth,10-30 days
,1,10.52,142.14,,,Super-Jupiter,10-30 days
,1,3.74,108.34,,,Super-Jupiter,3-10 days
,1,4.21,259.3,,,Super-Jupiter,3-10 days
,1,8.9,4.44,,,Jupiter-sized,3-10 days
,1,13.96,481.78,,,Super-Jupiter,10-30 days
,1,8.7,335.66,,,Super-Jupiter,3-10 days
,1,1.21,51.99,,,Super-Jupiter,<3 days
,1,50.86,5.4,,,Jupiter-sized,30-100 days
,1,86.37,8.76,,,Jupiter-sized,30-100 days
,1,7.98,292.32,,,Super-Jupiter,3-10 days
,1,1.21,191.43,,,Super-Jupiter,<3 days
,1,77.18,6.84,,,Jupiter-sized,30-100 days
,1,72.59,2.14,,,Neptune-sized,30-100 days
,1,10.81,228.97,,,Super-Jupiter,10-30 days
,1,2.04,7.35,,,Jupiter-sized,<3 days
,1,13.22,212.3,,,Super-Jupiter,10-30 days
,1,4.45,95.91,,,Super-Jupiter,3-10 days
,1,6.47,123.71,,,Super-Jupiter,3-10 days
,1,2.5,388.16,,,Super-Jupiter,<3 days
,1,90.26,6.17,,,Jupiter-sized,30-100 days
,1,6.95,132.53,,,Super-Jupiter,3-10 days
,1,90.32,2.44,,,Neptune-sized,30-100 days
,1,4.94,7472.0,,,Super-Jupiter,3-10 days
,1,91.64,4.65,,,Jupiter-sized,30-100 days
,1,51.15,1.6,,,Super-Earth,30-100 days
,1,4.74,164.43,,,Super-Jupiter,3-10 days
,1,12.14,229.25,,,Super-Jupiter,10-30 days
,1,91.06,1.96,,,Super-Earth,30-100 days
,1,12.73,203.22,,,Super-Jupiter,10-30 days
,1,35.74,6.16,,,Jupiter-sized,30-100 days
,1,28.53,2.87,,,Neptune-sized,10-30 days
,1,5.38,5660.61,,,Super-Jupiter,3-10 days
,1,10.86,335.23,,,Super-Jupiter,10-30 days
,1,41.26,346.51,,,Super-Jupiter,30-100 days
,1,13.35,359.26,,,Super-Jupiter,10-30 days
,1,8.91,159.26,,,Super-Jupiter,3-10 days
,1,13.79,151.88,,,Super-Jupiter,10-30 days
,1,8.94,5.65,,,Jupiter-sized,3-10 days
,1,29.88,485.0,,,Super-Jupiter,10-30 days
,1,79.85,3.11,,,Neptune-sized,30-100 days
,1,1.05,2.12,,,Neptune-sized,<3 days
,1,5.69,1.54,,,Super-Earth,3-10 days
,1,30.05,3.13,,,Neptune-sized,30-100 days
,1,2.4,3434.15,,,Super-Jupiter,<3 days
,1,86.31,5.39,,,Jupiter-sized,30-100 days
,1,12.31,367.1,,,Super-Jupiter,10-30 days
,1,8.88,216.11,,,Super-Jupiter,3-10 days
,1,12.41,140.15,,,Super-Jupiter,10-30 days
,1,5.57,164.32,,,Super-Jupiter,3-10 days
,1,9.18,174.3,,,Super-Jupiter,3-10 days
,1,6.26,139.05,,,Super-Jupiter,3-10 days
,1,17.08,8.06,,,Jupiter-sized,10-30 days
,1,59.01,3.01,,,Neptune-sized,30-100 days
,1,71.27,1.4,,,Super-Earth,30-100 days
,1,7.0,105.04,,,Super-Jupiter,3-10 days
,1,27.22,7.73,,,Jupiter-sized,10-30 days
